idx,metrics,AD_type,y_pred,y_true
2093,2.8959877,OAD,83.98404,71.0
2094,4.5391507,OAD,75.92253,86.0
2095,2.3200567,OAD,83.83806,87.0
2096,2.9130607,OAD,65.288185,82.0
2097,1.9356246,OAD,49.17839,70.0
2098,4.0892367,OAD,60.2164,82.0
2099,6.477511,OAD,25.555958,0.0
2100,2.7123923,OAD,69.46173,70.0
2101,2.1921668,OAD,68.657,72.0
2102,3.3540852,OAD,64.27586,55.0
2103,1.1332676,IAD,66.89502,72.0
2229,2.9047406,OAD,68.26342,88.0
2230,2.1192164,OAD,68.71482,88.0
2231,2.8460808,OAD,71.80847,87.0
2232,3.6777937,OAD,64.63937,86.0
2233,2.6709154,OAD,66.321655,89.0
2234,2.8386078,OAD,65.96903,89.0
2235,4.1480865,OAD,69.39924,85.0
2236,7.7664337,OAD,53.397995,46.0
2237,5.970684,OAD,48.309193,50.0
2238,6.220799,OAD,73.41663,48.0
2239,4.952199,OAD,53.160763,45.0
2240,6.5424724,OAD,50.893063,38.0
2241,4.249775,OAD,61.965363,71.0
2242,4.5744333,OAD,39.862297,72.0
2243,5.3732834,OAD,66.68995,36.0
2244,5.2842274,OAD,53.55482,14.0
2245,1.8837788,OAD,72.691734,92.0
2246,4.234224,OAD,75.96959,88.0
2247,3.511338,OAD,68.63912,90.0
2248,2.6408672,OAD,83.39309,95.0
2249,5.662289,OAD,57.948128,96.0
2250,4.1513715,OAD,71.06445,93.0
2251,2.459124,OAD,75.700035,90.0
2252,5.54242,OAD,51.73927,92.0
2253,4.845634,OAD,75.49992,96.0
2254,6.3665957,OAD,60.759552,92.0
2255,3.8262086,OAD,72.06026,94.0
2256,1.8500917,OAD,69.47144,92.0
2257,2.6106737,OAD,72.146965,96.0
2258,1.9678874,OAD,67.33456,84.0
2259,2.823902,OAD,64.67128,82.0
2260,3.0444875,OAD,65.20204,93.0
2261,2.6857297,OAD,80.59104,92.0
2262,4.0709405,OAD,74.867676,92.0
2263,2.0158877,OAD,63.804504,92.0
2264,3.5600603,OAD,66.42587,84.0
2265,1.6661497,OAD,71.94702,72.0
2266,3.855522,OAD,64.82499,52.0
2267,1.6641357,OAD,69.20577,68.0
2268,4.267768,OAD,58.08612,95.0
2269,4.51687,OAD,46.08458,96.0
2270,3.6398265,OAD,32.635857,93.0
2271,6.7328324,OAD,79.03671,92.0
2272,7.975619,OAD,61.64919,94.0
2273,3.538274,OAD,68.50417,95.0
2274,3.5023227,OAD,73.718765,94.0
2275,5.040312,OAD,73.83199,96.0
2276,3.188591,OAD,73.097084,94.0
2277,2.1642244,OAD,71.45677,95.0
2278,2.6577697,OAD,73.85114,90.0
2279,3.6256628,OAD,62.700188,93.0
2280,3.9180667,OAD,63.377148,92.0
2281,7.6914105,OAD,48.50008,80.0
2282,4.5670543,OAD,48.583397,84.0
2283,4.458238,OAD,48.774254,82.0
2284,2.4275193,OAD,73.37312,91.0
2285,3.3843439,OAD,73.449066,88.0
2286,3.8560762,OAD,76.01385,76.0
2287,3.981657,OAD,78.960884,34.0
2288,4.2764883,OAD,57.421535,90.0
2289,7.2889895,OAD,59.3621,76.0
2290,7.161969,OAD,67.16832,96.0
2291,5.8651643,OAD,60.40019,90.0
2292,7.577652,OAD,66.76728,96.0
2293,6.6334915,OAD,66.83494,90.0
2294,6.7704816,OAD,55.83352,90.0
2295,5.1728053,OAD,63.966206,86.0
2296,6.7010255,OAD,64.44136,92.0
2297,7.085284,OAD,69.37618,92.0
2298,5.2972317,OAD,59.222454,72.0
2299,7.4955244,OAD,78.848976,94.0
2300,3.6890445,OAD,66.48562,92.0
2301,4.7023134,OAD,61.700287,94.0
2302,5.5827827,OAD,70.56006,96.0
2303,5.594609,OAD,70.77499,96.0
2304,6.8819633,OAD,55.308365,96.0
2305,3.1792233,OAD,58.68329,95.0
2306,5.4672422,OAD,63.183582,94.0
2307,5.3961463,OAD,59.433098,96.0
2308,4.8211064,OAD,58.909843,88.0
2309,5.915551,OAD,38.91557,15.0
2310,7.391831,OAD,28.13138,16.0
2311,8.172338,OAD,31.106447,74.0
2312,7.0354176,OAD,10.235027,10.0
2313,4.968213,OAD,29.32017,75.0
2314,2.3070974,OAD,32.283337,62.0
2315,2.5046866,OAD,34.099648,74.0
2316,3.4660828,OAD,30.127716,73.0
2317,2.6162937,OAD,31.457895,56.0
2318,3.8855915,OAD,25.125319,86.0
2319,4.128164,OAD,36.04325,45.0
2320,6.473953,OAD,39.880444,17.0
2321,4.4301887,OAD,31.346914,66.0
2322,6.3451476,OAD,31.15309,73.0
2323,7.2925506,OAD,32.731358,82.0
2324,7.5218134,OAD,29.806501,92.0
2325,5.785956,OAD,32.255505,76.0
2326,4.7121897,OAD,16.214813,23.0
2327,6.7298436,OAD,32.790333,61.0
2328,4.095337,OAD,29.894651,48.0
2329,6.970224,OAD,26.354794,77.0
2330,6.3362556,OAD,34.98891,87.0
2331,5.3757725,OAD,27.722116,88.0
2332,7.706219,OAD,29.15293,92.0
2333,6.1306915,OAD,34.11835,21.0
2334,6.9895124,OAD,38.029736,49.0
2335,7.3728585,OAD,36.938297,65.0
2336,6.1085997,OAD,36.893963,69.0
2337,6.8667912,OAD,30.439447,92.0
2338,4.136095,OAD,33.0517,94.0
2339,2.6045656,OAD,35.999664,61.0
2340,6.4673543,OAD,34.57049,11.0
2341,7.528013,OAD,37.592068,84.0
2342,8.009571,OAD,32.744865,78.0
2343,10.692466,OAD,32.30598,49.0
2344,6.0314436,OAD,29.059935,29.0
2345,6.030621,OAD,29.797894,65.0
2346,8.972854,OAD,18.88886,48.0
2347,6.09697,OAD,12.367952,38.0
2348,7.3599653,OAD,28.875504,91.0
2349,4.5311904,OAD,15.27315,87.0
2350,6.3425946,OAD,30.965704,92.0
2351,7.1408854,OAD,21.341902,85.0
2352,1.6196414,OAD,44.443474,95.0
2353,3.0296688,OAD,56.307,95.0
2354,6.6205087,OAD,26.525341,92.0
2355,3.4751172,OAD,66.073364,91.0
2356,5.5266604,OAD,51.565548,82.0
2357,2.7908723,OAD,31.70265,73.0
2358,3.7157178,OAD,54.570286,60.0
2359,5.8087916,OAD,24.189445,97.0
2360,4.5455384,OAD,18.976261,81.0
2361,3.1627605,OAD,57.609436,70.0
2362,7.5017815,OAD,16.866375,50.0
2363,8.846483,OAD,13.859065,67.0
2364,4.086582,OAD,12.0078535,82.0
2365,3.9314547,OAD,58.96928,64.0
2366,3.8131866,OAD,30.27214,97.0
2367,3.9127197,OAD,54.829514,79.0
2368,4.042282,OAD,57.28266,97.0
2369,1.7920172,OAD,65.26654,97.0
2370,4.7560782,OAD,35.467827,66.0
2371,5.6536226,OAD,30.258772,49.0
2372,8.355171,OAD,32.826614,72.0
2373,4.696044,OAD,57.09255,93.0
2374,1.989783,OAD,57.428272,77.0
2375,3.755137,OAD,50.688885,91.0
2376,3.5330908,OAD,56.97528,95.0
2377,2.7394316,OAD,64.71368,78.0
2378,3.151919,OAD,50.46505,81.0
2379,7.282721,OAD,34.587246,90.0
2380,10.421449,OAD,37.30092,82.0
2381,8.80717,OAD,30.04246,86.0
2382,7.282721,OAD,34.587246,72.0
2383,8.557713,OAD,34.267998,83.0
2384,7.8314977,OAD,26.090803,85.0
2385,8.301681,OAD,25.650724,68.0
2386,7.9964633,OAD,25.530546,91.0
2387,6.1730046,OAD,20.637266,79.0
2388,7.3867197,OAD,33.620724,92.0
2389,7.26695,OAD,33.58578,90.0
2390,8.019627,OAD,23.395315,85.0
2391,8.454592,OAD,28.775408,70.0
2392,10.1472845,OAD,36.014465,76.0
2393,7.869872,OAD,24.146723,74.0
2394,9.784637,OAD,20.087063,65.0
2395,1.6914763,OAD,49.63325,85.0
2396,2.5829546,OAD,62.781223,81.0
2397,6.8610954,OAD,28.885292,50.0
2481,5.045561,OAD,17.67985,14.0
2482,8.024529,OAD,21.775948,23.0
2483,6.6707973,OAD,21.84251,36.0
2484,5.9981174,OAD,26.090515,20.0
2485,7.3335667,OAD,23.209572,5.0
2486,7.6260223,OAD,19.670605,8.0
2487,4.4993043,OAD,23.123545,72.0
2488,5.3517957,OAD,24.373798,75.0
2489,3.956799,OAD,22.473988,70.0
2490,4.446788,OAD,23.275948,78.0
2491,3.956799,OAD,22.473988,47.0
2492,4.446788,OAD,23.275948,87.0
2493,3.306857,OAD,16.164288,11.0
2494,5.5697913,OAD,21.971483,25.0
2495,4.608437,OAD,20.555092,15.0
2496,4.2124677,OAD,24.95897,21.0
2497,7.1462083,OAD,19.55747,0.0
2498,7.412482,OAD,19.1139,9.0
2499,4.000812,OAD,24.133827,79.0
2500,6.09723,OAD,17.787952,82.0
2501,6.6700506,OAD,19.11428,23.0
2502,7.282205,OAD,24.539042,35.0
2503,5.3517957,OAD,24.373798,38.0
2504,4.9203873,OAD,22.305208,35.0
2505,4.550701,OAD,19.94264,33.0
2506,5.520917,OAD,24.645842,44.0
2507,4.808058,OAD,20.733973,45.0
2508,4.201725,OAD,25.534702,50.0
2509,4.446788,OAD,23.275948,15.0
2510,7.5353346,OAD,14.047439,21.0
2511,4.5973444,OAD,20.763302,39.0
2512,7.1643806,OAD,17.557138,52.0
2513,4.222197,OAD,22.826843,53.0
2514,4.533468,OAD,23.684437,67.0
2515,5.0238495,OAD,14.435494,5.0
2516,8.935716,OAD,13.879495,13.0
2517,6.138527,OAD,21.897081,92.0
2518,1.6163133,OAD,33.210197,85.0
2519,2.9783487,OAD,17.654331,75.0
2520,5.5129037,OAD,15.842525,79.0
2521,3.936497,OAD,23.144594,74.0
2522,5.6848874,OAD,16.56617,80.0
2523,4.125177,OAD,32.174915,81.0
2524,4.4046645,OAD,21.652971,73.0
2525,3.0716581,OAD,17.208315,81.0
2526,4.966388,OAD,23.147894,78.0
2527,5.850609,OAD,25.433554,72.0
2528,4.203056,OAD,22.974585,76.0
2529,3.3562894,OAD,22.554682,73.0
2530,4.0127716,OAD,55.64628,73.0
2531,4.4147162,OAD,15.79004,83.0
2532,3.9056904,OAD,33.47759,79.0
2533,6.3853364,OAD,17.467197,86.0
2534,5.0824704,OAD,25.235775,68.0
2535,3.194971,OAD,23.393572,74.0
2536,4.7691603,OAD,28.692347,78.0
2537,5.627301,OAD,29.524244,81.0
2538,4.5308976,OAD,15.930759,77.0
2539,6.399761,OAD,23.498108,73.0
2540,5.958985,OAD,31.370743,78.0
2541,8.235604,OAD,20.837471,92.0
2542,6.7293887,OAD,14.785889,90.0
2543,6.746799,OAD,18.126389,74.0
2544,6.312652,OAD,31.813759,81.0
2545,4.6836205,OAD,49.276703,78.0
2546,4.63579,OAD,15.599121,82.0
2547,8.44109,OAD,23.792316,81.0
2548,6.2268524,OAD,44.98298,57.0
2549,3.8980494,OAD,5.376633,54.0
2550,7.0907674,OAD,18.623068,66.0
2551,5.2748528,OAD,47.950665,77.0
2552,6.8447633,OAD,20.708084,72.0
2553,2.9941528,OAD,42.9689,73.0
2554,5.5539393,OAD,15.539757,58.0
2555,2.5609791,OAD,30.86413,61.0
2556,3.8402166,OAD,25.360365,62.0
3035,5.7123084,OAD,68.62917,0.0
3036,5.487619,OAD,59.588303,0.0
3037,4.343285,OAD,64.30574,0.0
3038,4.8344045,OAD,75.74317,24.0
3039,4.3545847,OAD,81.02123,15.0
3040,5.399288,OAD,76.852005,15.0
3041,5.627903,OAD,80.80208,96.0
3069,3.0569603,OAD,53.817204,0.0
3070,2.965536,OAD,53.070538,0.0
3071,2.9708014,OAD,55.24287,0.0
3072,5.1043124,OAD,66.85165,0.0
3073,4.3133645,OAD,65.94109,0.0
3074,5.350598,OAD,50.681747,0.0
3075,4.302843,OAD,69.06765,0.0
3076,4.0245404,OAD,71.53781,0.0
3077,5.5237446,OAD,65.29079,0.0
3078,5.5237446,OAD,65.29079,0.0
3079,5.2461433,OAD,64.90948,0.0
3080,4.9716673,OAD,68.67112,0.0
3081,4.9259377,OAD,63.876102,0.0
3082,6.8058953,OAD,63.228878,79.0
3083,5.203622,OAD,67.637665,80.0
3084,4.945527,OAD,69.18712,80.0
3085,6.044356,OAD,51.80391,66.0
3086,5.427641,OAD,60.51483,40.0
3087,5.2229533,OAD,62.389412,43.0
3088,5.7111025,OAD,54.249928,0.0
3089,5.34315,OAD,69.485374,88.0
3090,4.8845444,OAD,71.69245,83.0
3091,5.777149,OAD,68.24212,30.0
3092,5.405568,OAD,59.977135,25.0
3093,4.3678856,OAD,74.27885,65.0
3094,8.628307,OAD,49.662525,88.0
3095,7.6504006,OAD,52.495296,95.0
3096,5.215326,OAD,59.35313,92.0
3097,3.8134878,OAD,71.53866,78.0
3098,4.2516274,OAD,66.96634,88.0
3099,6.8058953,OAD,63.228878,79.0
3100,5.34315,OAD,69.485374,88.0
3101,7.644246,OAD,52.82924,95.0
3102,6.1853695,OAD,60.862534,89.0
3103,5.0622087,OAD,65.20617,91.0
3104,6.1744876,OAD,50.441017,98.0
3105,4.875928,OAD,60.91003,94.0
3106,4.7636404,OAD,67.24582,78.0
3107,5.633243,OAD,51.918507,88.0
3108,5.4107537,OAD,56.02596,83.0
3109,4.331034,OAD,62.89475,86.0
3110,5.3316073,OAD,49.0137,90.0
3111,7.691906,OAD,54.72662,44.0
3112,6.1058354,OAD,62.112865,38.0
3113,6.3400292,OAD,49.60182,98.0
3114,5.5352836,OAD,57.401596,74.0
3115,4.950181,OAD,63.33671,73.0
3116,6.360261,OAD,50.063335,95.0
3117,7.1037607,OAD,59.834866,75.0
3118,5.222212,OAD,66.84345,26.0
3119,7.498002,OAD,49.276577,0.0
3120,6.2799788,OAD,60.352856,88.0
3121,4.935776,OAD,68.97373,57.0
3122,5.2454877,OAD,51.95024,91.0
3123,4.2294974,OAD,62.42678,86.0
3124,3.1002088,OAD,68.65767,97.0
3125,3.8694227,OAD,51.99259,92.0
3126,6.52936,OAD,61.098103,75.0
3127,5.2578125,OAD,66.83946,91.0
3128,7.759985,OAD,52.96554,91.0
3129,6.826931,OAD,59.82236,81.0
3130,6.297038,OAD,65.851555,57.0
3131,7.0904956,OAD,51.098656,91.0
3132,4.1095715,OAD,59.67551,27.0
3133,5.6678495,OAD,51.140533,55.0
3134,6.7781463,OAD,56.345215,49.0
3845,4.1291337,OAD,53.293396,14.0
3846,4.263799,OAD,52.818863,2.5
3847,3.9217274,OAD,46.99775,0.0
3848,5.1349235,OAD,38.30581,0.0
3849,4.1291337,OAD,53.293396,23.0
3850,7.0210137,OAD,45.25084,31.0
3851,4.008399,OAD,49.56309,39.0
3852,5.1452026,OAD,55.642212,49.0
3853,4.9861965,OAD,48.86633,53.0
3854,4.9861965,OAD,48.86633,63.0
3855,4.9861965,OAD,48.86633,72.0
3856,4.9861965,OAD,48.86633,81.0
3857,4.9861965,OAD,48.86633,20.0
3858,3.6965866,OAD,56.961277,55.0
3859,8.01352,OAD,56.43103,54.0
3860,8.666928,OAD,60.15645,42.0
3861,3.109762,OAD,54.111954,48.0
3862,6.272764,OAD,43.772552,47.0
3863,4.1442075,OAD,44.496025,54.0
3864,4.8213234,OAD,47.527054,58.0
3865,3.2758837,OAD,82.708694,45.0
3866,4.055445,OAD,79.97845,31.0
3867,3.6436229,OAD,80.8906,77.0
3868,3.0348284,OAD,79.99779,53.0
3869,2.9607916,OAD,80.20144,46.0
3870,5.6567492,OAD,52.00111,51.0
3871,3.6064608,OAD,68.70623,44.0
3872,6.08197,OAD,69.23616,67.0
3873,5.1731515,OAD,54.591743,36.0
3874,4.945135,OAD,59.606716,76.0
3875,7.3877525,OAD,58.502243,58.0
3876,3.5619733,OAD,74.55543,31.0
3877,3.5517795,OAD,79.82291,56.0
3878,2.6577008,OAD,79.12999,65.0
3879,2.9811902,OAD,78.968834,62.0
3880,3.190249,OAD,50.493885,53.0
3881,6.04054,OAD,61.18683,77.0
3882,5.1520786,OAD,63.123985,48.0
3883,5.8942246,OAD,58.880856,60.0
3884,5.418074,OAD,58.403503,65.0
3885,1.1652927,IAD,57.061382,41.0
3886,6.8361998,OAD,51.219044,47.0
3887,4.9861965,OAD,48.86633,77.0
3888,5.0860963,OAD,44.063446,63.0
3889,3.8799427,OAD,46.9121,49.0
3890,3.76785,OAD,56.431202,41.0
3891,4.468754,OAD,79.29073,45.0
3892,3.276242,OAD,74.077614,36.0
3893,3.320229,OAD,69.47646,28.0
3894,4.11428,OAD,78.65965,51.0
3895,4.09597,OAD,78.82588,55.0
3896,4.11428,OAD,78.65965,59.0
3897,4.11428,OAD,78.65965,65.0
3898,4.11428,OAD,78.65965,69.0
3899,4.11428,OAD,78.65965,48.0
3900,4.11428,OAD,78.65965,64.0
3901,4.11428,OAD,78.65965,72.0
3902,4.11428,OAD,78.65965,73.0
3903,4.941896,OAD,70.07941,65.0
3904,4.470076,OAD,75.9657,52.0
3905,4.11428,OAD,78.65965,65.0
3906,4.040231,OAD,77.993385,72.0
3907,3.7949739,OAD,77.27062,68.0
3908,5.2258563,OAD,79.418884,71.0
3909,4.11428,OAD,78.65965,61.0
3910,4.11428,OAD,78.65965,67.0
3911,4.11428,OAD,78.65965,72.0
3912,5.2517896,OAD,78.666016,67.0
3913,3.432546,OAD,76.58703,77.0
3914,5.797467,OAD,74.2534,71.0
3915,7.4891496,OAD,77.66629,0.0
3916,4.3773913,OAD,75.77574,84.0
3917,6.040711,OAD,76.176575,78.0
3918,4.030941,OAD,74.43261,77.0
3919,6.3180532,OAD,72.48582,68.0
3920,5.817423,OAD,76.46862,0.0
3921,5.5444694,OAD,77.597015,96.0
3922,4.879303,OAD,74.98916,90.0
3923,5.698267,OAD,76.14912,78.0
3924,5.151923,OAD,75.42125,63.0
3925,4.2762313,OAD,73.315025,0.0
3926,6.81565,OAD,79.39243,69.0
3927,5.761364,OAD,76.10635,75.0
3928,4.4630313,OAD,76.92743,77.0
3929,5.394938,OAD,76.207085,82.0
3930,6.224224,OAD,73.923706,60.0
3931,4.2305403,OAD,76.57152,0.0
3932,6.7314677,OAD,71.55044,76.0
3933,6.9920006,OAD,73.01354,93.0
3934,6.105262,OAD,78.63273,84.0
3935,5.629197,OAD,79.086334,81.0
3936,6.406596,OAD,34.551044,83.0
3937,7.911104,OAD,34.923965,73.0
3938,4.6874766,OAD,39.734814,77.0
3939,6.13939,OAD,35.96593,80.0
3940,6.6071863,OAD,34.812855,81.0
3941,7.4142857,OAD,35.100323,54.0
3942,10.569579,OAD,35.09978,80.0
3943,7.2170405,OAD,29.417921,46.0
3944,7.4737835,OAD,30.29271,30.0
3945,3.7642245,OAD,43.05853,65.0
3946,10.725623,OAD,41.519447,81.0
3947,10.221349,OAD,42.292908,83.0
3948,5.852739,OAD,39.160744,79.0
3949,3.3131802,OAD,35.83993,80.0
3950,10.676632,OAD,41.28554,84.0
3951,9.100493,OAD,45.29531,82.0
3952,9.7239685,OAD,43.89302,86.0
3953,9.438306,OAD,40.634342,85.0
3954,5.8617563,OAD,57.192997,67.0
3955,5.731355,OAD,61.848183,76.0
3956,2.8788,OAD,65.325554,81.0
3957,8.918149,OAD,42.713264,86.0
3958,10.083412,OAD,39.393135,84.0
3959,9.652086,OAD,39.914314,83.0
3960,10.181155,OAD,42.283943,85.0
3961,9.577113,OAD,39.174137,87.0
3962,5.1637807,OAD,39.28457,82.0
3963,8.819304,OAD,43.865063,87.0
3964,9.129325,OAD,41.7771,93.0
3965,4.4365907,OAD,36.481224,83.0
3966,3.11554,OAD,26.669771,81.0
3967,5.871925,OAD,36.4848,89.0
3968,4.0972257,OAD,35.42852,87.0
3969,3.3736746,OAD,51.87182,52.0
3970,4.8750205,OAD,43.313473,48.0
3971,5.8617563,OAD,57.192997,67.0
3972,7.9041424,OAD,47.78627,51.0
3973,6.5734267,OAD,53.016655,62.0
3974,6.17421,OAD,51.57799,59.0
3975,4.8081894,OAD,46.017452,64.0
3976,5.731355,OAD,61.848183,76.0
3977,4.89178,OAD,44.68653,58.0
3978,4.4408097,OAD,47.25764,52.0
3979,6.5634108,OAD,60.674633,63.0
3980,2.8788,OAD,65.325554,81.0
3981,1.672636,OAD,62.55371,80.0
3982,3.2547312,OAD,64.10823,78.0
3983,4.4666705,OAD,62.93336,0.0
3984,6.0720444,OAD,42.89398,0.0
3985,6.347618,OAD,70.962715,0.0
3986,5.0081143,OAD,62.11175,0.0
3987,0.9317447,IAD,63.147903,0.0
3988,4.5890503,OAD,67.34702,10.0
3989,4.1411324,OAD,63.800144,0.0
3990,4.2610974,OAD,59.409542,0.0
3991,2.2622993,OAD,59.15002,0.0
3992,4.09889,OAD,59.63588,57.0
3993,3.9831994,OAD,60.068798,8.0
3994,4.09889,OAD,59.63588,28.0
3995,4.09889,OAD,59.63588,27.0
3996,4.451529,OAD,54.170376,75.0
3997,3.8494701,OAD,59.902832,70.0
3998,6.2848206,OAD,46.301662,48.0
3999,5.357103,OAD,48.823788,0.0
4000,4.848345,OAD,44.52317,78.0
4001,4.3576856,OAD,47.7959,90.0
4002,4.6279273,OAD,43.27618,53.0
4003,3.944068,OAD,44.364758,42.0
4004,3.7918718,OAD,46.76257,0.0
4005,4.1119466,OAD,47.820168,3.0
4006,4.3576856,OAD,47.7959,93.0
4007,4.3576856,OAD,47.7959,91.0
4008,4.3576856,OAD,47.7959,95.0
4009,3.958523,OAD,47.387775,92.0
4010,3.958523,OAD,47.387775,89.0
4011,4.0292697,OAD,41.43047,88.0
4012,2.5197608,OAD,41.8603,85.0
4013,3.3227484,OAD,42.641674,69.0
4014,4.4780984,OAD,59.330013,74.0
4015,5.4835567,OAD,41.420437,59.0
4016,3.348118,OAD,61.9664,43.0
4017,5.330141,OAD,40.67892,94.0
4018,6.109088,OAD,40.891792,93.0
4019,3.034296,OAD,50.651062,92.0
4020,5.9634023,OAD,37.096245,87.0
4021,5.768516,OAD,36.087166,73.0
4022,7.300193,OAD,51.674698,86.0
4023,2.8178508,OAD,42.439713,93.0
4024,4.72001,OAD,49.62871,77.0
4025,5.885174,OAD,47.599033,75.0
4026,4.9174075,OAD,62.339375,72.0
4027,4.7269397,OAD,42.744663,42.0
4028,3.6555443,OAD,65.69327,51.0
4029,5.4295053,OAD,49.63098,90.0
4030,5.698949,OAD,47.1133,95.0
4031,4.8082423,OAD,53.48382,85.0
4032,4.909559,OAD,42.610462,92.0
4033,4.939195,OAD,37.185284,83.0
4034,5.997603,OAD,57.831142,79.0
4035,5.9467206,OAD,60.32077,62.0
4036,3.2324064,OAD,45.10127,83.0
4037,5.780611,OAD,29.871012,70.0
4038,2.6671119,OAD,44.859547,75.0
4039,4.758318,OAD,32.182297,84.0
4040,8.954843,OAD,62.408516,73.0
4041,8.042459,OAD,62.81093,57.0
4042,4.3073816,OAD,51.61,93.0
4043,6.5955324,OAD,36.885464,81.0
4044,5.3991246,OAD,49.51995,63.0
4045,4.4584703,OAD,40.15161,80.0
4046,2.7099168,OAD,81.80552,18.0
4047,4.1341248,OAD,63.581852,36.0
4048,2.2672834,OAD,58.37703,78.0
4049,2.5346618,OAD,63.966686,97.0
4050,2.3320692,OAD,58.936832,96.0
4051,5.168519,OAD,44.97955,98.0
4052,4.381182,OAD,62.401142,85.0
4053,4.3364944,OAD,52.15961,82.0
4054,2.0202096,OAD,80.123955,70.0
4055,3.0686388,OAD,82.76124,71.0
4056,3.72356,OAD,79.5211,73.0
4057,2.7152374,OAD,80.67292,54.0
4058,3.4413137,OAD,65.62452,58.0
4059,4.815353,OAD,73.67471,55.0
4060,2.0202096,OAD,80.123955,10.0
4061,2.0202096,OAD,80.123955,0.0
4062,2.0202096,OAD,80.123955,6.0
4063,2.0202096,OAD,80.123955,67.0
4064,2.0202096,OAD,80.123955,4.0
4065,2.7099168,OAD,81.80552,95.0
4066,2.5671067,OAD,78.086464,90.0
4067,1.9564642,OAD,95.82898,26.0
4068,2.4017215,OAD,74.7824,30.0
4069,2.8153727,OAD,76.41399,45.0
4070,3.115023,OAD,75.65412,54.0
4071,2.9536982,OAD,60.343227,61.0
4072,4.667463,OAD,58.573208,96.0
4073,2.8154576,OAD,70.05513,41.0
4074,6.194115,OAD,58.62932,20.0
4075,2.9536982,OAD,60.343227,99.0
4076,4.113523,OAD,60.458263,97.0
4077,5.7301955,OAD,62.442932,94.0
4078,6.926481,OAD,57.773743,89.0
4079,5.3422875,OAD,59.57128,86.0
4080,4.0749025,OAD,56.1558,90.0
4081,2.882991,OAD,52.295948,99.0
4082,2.4467783,OAD,59.5487,90.0
4083,4.8270063,OAD,53.435192,99.0
4084,2.377604,OAD,45.50583,97.0
4085,4.4701777,OAD,58.92246,99.0
4086,5.4710684,OAD,67.652245,76.0
4087,4.3992205,OAD,42.875736,95.0
4088,2.653962,OAD,39.120644,99.0
4089,2.6512768,OAD,39.682144,99.0
4090,0.83913493,IAD,42.41205,99.0
4091,3.8122005,OAD,45.050037,98.0
4092,3.141662,OAD,46.2216,92.0
4093,1.4907969,OAD,49.398163,97.0
4094,3.1256692,OAD,50.01206,99.0
4095,4.9205093,OAD,51.103317,85.0
4096,5.282621,OAD,46.705276,92.0
4097,3.2826867,OAD,48.80875,99.0
4098,3.8012528,OAD,67.147675,99.0
4099,3.502366,OAD,68.529594,99.0
4100,5.093813,OAD,35.264507,61.0
4101,5.04125,OAD,37.17163,82.0
4102,4.290936,OAD,35.60448,67.0
4103,2.1307774,OAD,57.199406,88.0
4104,2.7481613,OAD,48.678177,82.0
4105,2.4669194,OAD,58.101677,80.0
4106,3.508631,OAD,53.82328,92.0
4107,4.5211897,OAD,59.35164,87.0
4108,2.6343055,OAD,59.248924,83.0
4109,3.1624799,OAD,54.146553,90.0
4110,4.6070557,OAD,53.079914,94.0
4111,2.251412,OAD,63.835167,74.0
4112,3.7452288,OAD,61.922928,86.0
4113,4.157122,OAD,67.79069,80.0
4114,1.2986015,IAD,64.121124,99.0
4115,3.5375092,OAD,45.630684,89.0
4116,4.0319715,OAD,60.853714,98.0
4117,4.064979,OAD,52.25391,82.0
4118,2.5292397,OAD,43.63456,69.0
4119,3.9239104,OAD,42.594124,61.0
4120,4.137516,OAD,63.441586,73.0
4121,6.9367847,OAD,33.544518,69.0
4122,3.2531817,OAD,46.127728,70.0
4123,1.7922937,OAD,69.20573,89.0
4124,4.0475554,OAD,68.48347,99.0
